ID;Majority_protein_ID;annotation;No_of_proteins;Mol_weight;Sequence_lengths;Reference_F1;Reference_F2;Reference_F3;Reference_F4;Reference_F5;Reference_F6;Reference_F7;Reference_F8;Reference_F9;Reference_F10;Reference_F11;Reference_F12;Reference_F13;Reference_F1415;Reference_F1617;Reference_F18;Repl1_F1;Repl1_F2;Repl1_F3;Repl1_F4;Repl1_F5;Repl1_F6;Repl1_F7;Repl1_F8;Repl1_F9;Repl1_F10;Repl1_F11;Repl1_F12;Repl1_F13;Repl1_F1415;Repl1_F1617;Repl1_F18;Repl2_F1;Repl2_F2;Repl2_F3;Repl2_F4;Repl2_F5;Repl2_F6;Repl2_F7;Repl2_F8;Repl2_F9;Repl2_F10;Repl2_F11;Repl2_F12;Repl2_F13;Repl2_F1415;Repl2_F1617;Repl2_F18;Repl3_F1;Repl3_F2;Repl3_F3;Repl3_F4;Repl3_F5;Repl3_F6;Repl3_F7;Repl3_F8;Repl3_F9;Repl3_F10;Repl3_F11;Repl3_F12;Repl3_F13;Repl3_F1415;Repl3_F1617;Repl3_F18
slr0416;slr0416;unknown protein;2;16.354;"146;141";287510;103710000;58622000;91425000;74132000;1050500;0;0;0;0;0;0;0;0;0;0;0;5561900;55486000;91176000;70366000;12051000;0;0;0;0;0;0;0;0;0;0;0;16200000;82930000;95696000;49999000;11904000;0;0;0;1216700;20941000;23274000;2208500;465760;294970;0;0;5776600;219710000;78906000;101850000;32363000;0;0;7945800;0;7143200;23759000;19921000;3205500;929300;1247900
slr0417;slr0417;DNA gyrase subunit A;1;95.072;860;851130;34598000;15794000;26726000;171490000;407420000;305090000;139030000;91753000;36591000;0;3890400;3141200;1179400;0;35222000;0;408360;11587000;95088000;114700000;355140000;307040000;69372000;31881000;15179000;631510;0;0;0;0;1459100;0;3082700;30695000;86968000;251860000;1011200000;840320000;419970000;118070000;45149000;16115000;1455900;0;106050;0;1915100;90101;388550;48407000;82021000;268540000;1166200000;1162800000;488470000;186710000;106190000;56430000;1866800;2111400;0;0;2012500
slr0418;slr0418;putative transcripton factor DevT homolog;1;33.767;303;0;0;4992300;7816700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1767000;12726000;4521900;0;0;0;0;0;0;0;0;0;0;0;0;0;5663600;5025900;5031100;0;0;0;0;0;0;0;0;0;0;0;0;0;6054200;15321000;6174800;3002400;0;0;0;0;0;0;0;0;0;0
slr0420;slr0420;hypothetical protein;1;24.472;227;8781400;346710000;61718000;8703900;0;0;6341600;113600000;90576000;19752000;1479100;4175800;1810400;684150;0;40454000;473080;28140000;41616000;19526000;2481800;0;0;60144000;37251000;7337400;449150;646730;249930;0;0;3489200;0;59754000;40949000;13850000;0;0;0;46961000;42832000;9252200;2767700;0;0;201200;0;0;0;40188000;169620000;34467000;46739000;0;16152000;27582000;65245000;35830000;4710100;0;796850;0;0;0
slr0426;slr0426;GTP cyclohydrolase I;1;26.639;234;0;5106500;422310000;1817900000;4016600000;1717800000;602580000;892430000;494520000;226250000;22429000;38005000;20846000;1896600;229570;2406000;0;800830;325770000;1858500000;2810700000;1568500000;563080000;431270000;158500000;29688000;1464900;4919800;903820;0;0;0;0;0;69391000;1740600000;3775400000;2671700000;1667400000;361500000;202850000;67571000;19885000;791390;0;0;0;0;900720;6168000;167120000;2075900000;5511900000;4610800000;1377300000;502160000;407760000;217590000;69843000;2450200;3590100;121330;214970;0
slr0427;slr0427;putative competence-damage protein;1;44.707;416;0;0;0;71113000;302530000;139540000;6788600;9905500;7814400;3948700;17594000;0;1119700;0;0;0;0;0;0;109810000;224050000;106370000;19309000;8330500;0;2957900;0;0;0;0;0;273190;2830100;0;0;127910000;521170000;200090000;70301000;3359800;0;0;0;755550;3876500;3903500;0;2427200;0;0;0;166060000;606320000;420450000;45995000;11786000;745150;0;0;2273300;21730000;0;2131400;0
slr0431;slr0431;hypothetical protein;1;27.011;250;9246100;1125700000;194960000;99656000;54186000;88080000;536380000;396860000;161420000;62608000;7270400;46659000;3783800;1099200;0;21599000;0;112110000;179970000;135500000;24131000;77566000;453990000;177460000;55009000;18548000;893790;1146200;0;0;0;4023200;3458900;227070000;481330000;138740000;28248000;91922000;710620000;527480000;104380000;24740000;5800600;9967500;860570;0;0;0;7985300;95447000;835790000;169900000;83476000;21402000;803780000;738310000;188430000;60470000;13167000;16581000;13076000;1228000;0;0
slr0434;slr0434;elongation factor P;1;20.406;187;725690000;18143000000;2995500000;1121900000;393740000;76610000;26376000;28014000;17393000;16156000;0;3857500;7523900;4233100;2395000;16551000;77111000;2410800000;2066200000;1434500000;252650000;64565000;27367000;14692000;12721000;4676200;0;2624700;333610;318110;247530;2175800;266040000;5843500000;15991000000;1365200000;511710000;178570000;88708000;8504600;2145000;4164600;2075000;2484400;300820;0;0;2213200;234440000;3853000000;16721000000;1844500000;518270000;281660000;21224000;7052700;3197300;7981400;4896800;0;105150;0;0;9281700
slr0435;slr0435;biotin carboxyl carrier protein of acetyl-CoA carboxylase;1;16.313;154;34258000;2743100000;269750000;108760000;69448000;238980000;1352700000;2114600000;1078100000;382450000;44182000;53168000;23315000;3789500;2197200;4518800;252600;134080000;186530000;86368000;46480000;236190000;1012300000;1076600000;347790000;104870000;16904000;11614000;4979100;1147000;578820;924850;13777000;291740000;490190000;160650000;32156000;237180000;906120000;2043500000;490190000;160160000;19308000;1154200;326960;0;0;0;13919000;159610000;868770000;166740000;47403000;51116000;950130000;1990400000;1040300000;374060000;81757000;6169200;4484100;0;0;481220
slr0436;slr0436;carbon dioxide concentrating mechanism protein CcmO;1;32.296;297;11968000;56209000;12669000;58318000;66424000;12463000;8933800;1920500;0;5528300;0;5406100;3060800;11312000;3549800;73232000;1366500;4774300;5980100;69395000;49899000;12242000;4594100;1383500;0;4462500;0;505830;806680;746310;567660;15633000;7629500;9243200;0;22474000;78078000;1899400;0;0;0;342870;0;0;0;0;486540;12200000;5052800;8066100;16716000;91163000;80542000;16003000;4473700;0;0;0;0;0;0;0;123290;25509000
slr0439;slr0439;unknown protein;1;54.61;501;1596300;17059000;181610000;588140000;701730000;686800000;193320000;15142000;17467000;2887500;625660;1766600;1779600;2799500;0;7498600;0;0;29476000;635260000;310390000;404220000;107880000;4275700;0;1112300;0;205500;0;0;0;0;0;1250900;120430000;953040000;781840000;590500000;204540000;47932000;0;0;0;0;0;0;0;510110;0;0;435270000;1273000000;1737300000;703700000;379580000;184470000;0;0;7477700;0;0;0;0;764530
slr0440;slr0440;hypothetical protein;1;30.336;267;0;346610000;247320000;209080000;121770000;6651100;0;0;968620;0;0;0;481270;0;0;0;0;23631000;272700000;339810000;90155000;12138000;1858500;0;0;0;0;800390;0;0;0;0;0;46284000;502140000;436520000;167810000;37903000;16663000;0;0;0;0;0;0;0;0;0;0;13743000;929130000;601000000;119610000;64174000;0;0;0;0;0;0;0;0;0;0
slr0442;slr0442;unknown protein;1;62.907;611;434560000;3084200000;667780000;1701400000;2364000000;467100000;76745000;97097000;54768000;37911000;3277500;10176000;7263500;2761500;0;0;62471000;58353000;495350000;2092100000;1307500000;422880000;54444000;40241000;18051000;10678000;0;522900;0;0;0;179350;38824000;120910000;298060000;2949000000;3134700000;1103500000;384190000;53367000;26752000;19418000;4880200;0;0;0;312330;2005400;4567400;122570000;459920000;2641900000;4777200000;2189800000;276990000;104700000;10776000;46884000;24672000;916730;0;0;0;6631900
slr0443;slr0443;hypothetical protein;1;14.608;125;0;105940000;196660000;203730000;88986000;3915900;0;0;0;0;0;0;4308100;0;0;3543400;0;9036800;261860000;369020000;57462000;6155900;1962100;1685100;446780;226350;570970;0;0;0;0;467600;0;11161000;354280000;324670000;66956000;18776000;8719500;0;11181000;0;0;0;0;0;0;241030;242980;3430800;910090000;498470000;137520000;32759000;0;0;0;0;0;0;8510300;0;0;249280
slr0444;slr0444;3-phosphoshikimate 1-carboxyvinyltransferase;1;43.702;416;562090;0;0;204260000;925590000;284350000;22440000;19391000;11421000;5985900;2024400;3753200;3620400;5717000;0;1957500;0;321650;0;187020000;652510000;288930000;32883000;14172000;3762600;6870300;0;854140;234820;0;0;359810;0;0;0;105680000;1762700000;490750000;181230000;14226000;0;3134100;2459700;0;2581900;432960;0;0;438680;0;0;99161000;1621100000;1116600000;117050000;19011000;12883000;1999100;2491900;0;8748100;0;1555700;0
slr0445;slr0445;hypothetical protein;1;23.796;210;0;6269900;15267000;49603000;24998000;0;0;0;0;0;4761200;0;0;0;0;0;0;0;13030000;60818000;16452000;0;0;549180;0;177960;0;0;0;0;0;0;0;0;7280500;51568000;43186000;9295000;0;0;0;0;0;0;2229100;0;0;0;0;0;14005000;83477000;18253000;0;0;0;0;0;0;0;9733600;2373400;0;0
slr0447;slr0447;periplasmic protein, ABC-type urea transport system substrate-binding protein;1;48.359;446;8552300;199540000;491020000;2878500000;2350000000;532220000;149660000;357730000;214440000;128400000;38108000;64147000;56448000;42951000;1629900;72468000;0;17760000;378920000;3343800000;1179100000;579440000;176850000;141380000;72674000;45330000;8988100;7903700;3756600;2176100;0;7486100;6697500;26065000;232980000;4017900000;2450900000;656280000;456430000;74567000;48513000;23084000;12251000;6572400;844310;1536400;961660;6334600;7925900;17530000;511090000;4912200000;3900400000;1178400000;220480000;133060000;80958000;60108000;21239000;6268200;8263500;5892000;3468700;18527000
slr0451;slr0451;putative helicase;1;113.38;1006;79207000;851620000;135460000;139460000;68038000;34978000;6213200;18146000;5911400;7683100;41464000;23636000;4759500;8822800;493130;4922300;7972100;53942000;114890000;178180000;67717000;43139000;13564000;2407600;1165100;1947500;17479000;4652400;0;323720;0;418350;0;53942000;102570000;124380000;91997000;50513000;15361000;9782300;23013000;10716000;5992400;13870000;585350;0;0;546800;0;35902000;269070000;154910000;103980000;68429000;19862000;12775000;7102000;32564000;9521500;108470000;31319000;450370;0;295480
slr0452;slr0452;dihydroxyacid dehydratase;1;58.646;561;4326200;14846000;28965000;192570000;2596600000;8429600000;4795600000;2389200000;1313000000;499260000;67243000;89544000;43743000;31777000;4146400;45649000;275780;2578800;20761000;183790000;1536000000;7122500000;4190500000;1137500000;395930000;187650000;18586000;19042000;7559600;2954700;1432000;5953700;0;5429000;24083000;227850000;2228000000;11092000000;6505000000;1485800000;458300000;172230000;84666000;9742100;585230;425110;431370;6271800;928110;14351000;65561000;349690000;2222600000;14074000000;8158700000;3259300000;621600000;589770000;261760000;11089000;13473000;200120;1438400;3788500
slr0453;slr0453;hypothetical protein;1;92.447;821;1682700;0;2044800;1791400;104610000;1366100000;4078700000;7994900000;3020700000;890880000;83761000;133950000;64794000;106660000;8354400;43190000;0;0;2942500;3094000;71403000;1264900000;4324000000;3536600000;890420000;251360000;29750000;22046000;7633500;16544000;928650;5180800;2123300;5021800;13154000;21911000;263670000;1611200000;3430500000;8329000000;1976300000;478960000;109480000;11934000;3321200;6861400;26742000;1349000;1748600;0;0;25702000;224240000;1329900000;4108500000;6991600000;5125500000;1782300000;311020000;25613000;13394000;3449600;659920;2080600
slr0454;slr0454;RND multidrug efflux transporter;1;95.545;890;0;0;0;3754200;32335000;7654500;0;0;0;750730;0;0;0;0;0;0;0;0;0;0;18115000;6339500;0;0;0;0;0;0;0;0;0;0;0;9109900;0;5142500;46669000;37884000;5292400;0;0;0;249560;0;0;0;0;0;0;5944900;68543000;7594600;45991000;41411000;0;0;0;605700;0;884180;1528000;0;0;320630
slr0455;slr0455;hypothetical protein;1;14.5;130;283040000;6956400000;3199800000;3004100000;861720000;176580000;44438000;30454000;40193000;36929000;12677000;12854000;13304000;1953200;912740;0;3874400;495740000;1838000000;2496800000;519300000;124800000;27717000;36177000;8268600;11627000;1264200;3176800;1619000;597580;143550;2705000;108350000;1358000000;6385100000;6052900000;1357100000;419890000;267920000;18707000;9554500;5982000;4067400;1777000;572280;361990;0;1498600;180250000;860340000;14617000000;4795000000;1600600000;497470000;39423000;20784000;0;9289400;15951000;5681300;6795700;205550;441100;1046900
slr0458;slr0458;unknown protein;1;23.273;211;0;21370000;16301000;32718000;5616700;0;0;0;0;0;0;0;0;0;0;0;0;614600;13628000;28243000;0;0;0;0;0;0;0;0;0;0;0;0;0;940750;14012000;14657000;7953300;1288000;0;0;0;0;0;0;0;0;0;0;0;0;58827000;14856000;0;0;0;0;0;0;0;0;0;0;0;0
slr0459;slr0459;hypothetical protein;1;52.307;474;0;0;0;0;0;0;0;0;0;7337200;0;0;0;0;0;0;0;0;0;0;2665000;0;0;0;0;3206300;727200;320200;0;0;0;95873;0;0;0;0;0;0;3591200;0;0;0;2655100;0;0;0;0;0;0;0;0;0;0;0;3751500;0;0;0;0;0;0;0;0;0
slr0467;slr0467;conserved component of ABC transporter for natural amino acids;1;29.062;267;1586600;37681000;94411000;180070000;106250000;8608500;0;2900800;0;2243300;724770;0;2095100;1996100;468590;8187100;0;3653300;43539000;244210000;64582000;3599200;4749800;4164000;0;1294100;0;0;0;0;0;2755400;694180;2701500;55016000;274390000;140040000;45015000;15487000;8454900;0;0;0;0;0;0;0;1139400;0;2097100;82836000;318100000;130540000;93332000;7950500;18397000;0;0;1273700;0;0;0;0;847160
slr0469;slr0469;30S ribosomal protein S4;1;23.183;202;0;13620000;1911400;48617000;90181000;16200000;2606100;6491000;45509000;356260000;359060000;941020000;1385900000;15346000000;395480000;2370500000;0;1374400;14406000;8552300;42713000;0;4349300;4971100;19914000;86755000;117350000;176490000;150670000;993280000;14203000;216650000;0;4570100;24155000;6305100;0;0;0;41975000;45961000;135750000;209310000;158600000;42892000;533220000;530140000;101270000;2700100;0;3399400;22998000;0;0;0;24745000;67645000;233780000;354110000;240980000;290330000;355610000;2431500000;801680000
slr0473;slr0473;cyanobacterial phytochrome 1, two-component sensor histidine kinase;1;84.232;748;3298600;16175000;5640800;39309000;127250000;7580800;11410000;0;0;0;0;0;1185000;0;0;6598000;0;1109200;2416200;50501000;87725000;27801000;8275400;0;0;0;0;0;0;127470;0;983550;0;0;5933100;68033000;146710000;39385000;3060700;0;0;0;0;0;0;0;0;447220;263680;0;0;80057000;243820000;110300000;2217100;0;0;0;0;0;0;0;0;0
slr0474;slr0474;two-component response regulator CheY subfamily,  regulator for phytochrome 1 (Cph1);1;16.609;147;6830700;202610000;41579000;14840000;7362100;0;0;0;0;0;0;0;0;0;0;0;260410;14323000;27055000;17550000;1997700;1667000;1083700;659230;0;0;0;0;0;0;0;0;0;28623000;76249000;55206000;16929000;0;0;0;0;0;0;0;0;0;0;0;0;17271000;125040000;56773000;14092000;2913000;0;1901800;0;0;0;0;0;0;0;0
slr0476;slr0476;unknown protein;1;14.394;136;5088400000;34270000000;4254100000;3127300000;2783000000;578120000;149750000;230610000;203720000;203480000;113350000;171550000;189390000;169250000;77162000;1778800000;431420000;4377100000;2710800000;3022700000;1551600000;420320000;168120000;109680000;79901000;57424000;21029000;30893000;18998000;17549000;20986000;206400000;4167600000;11092000000;8133000000;4815900000;4848200000;1150500000;564160000;98953000;70891000;53432000;45569000;16977000;6328500;3910000;32982000;279690000;4038600000;11478000000;17119000000;5448600000;6446800000;2727400000;290770000;108700000;65692000;50743000;27780000;15873000;15187000;10257000;7165900;248330000
slr0477;slr0477;phosphoribosylglycinamide formyltransferase;1;23.538;217;0;27738000;191640000;437260000;277930000;59373000;10825000;10519000;8187200;1592200;0;252790;0;0;0;2664500;0;3601500;206620000;517110000;138380000;48300000;11465000;6069500;2757000;876910;0;0;0;0;0;336010;0;0;235470000;753180000;309210000;87748000;49732000;0;2414200;0;0;0;0;0;0;0;0;0;703800000;1176300000;513880000;139350000;1221900;0;0;1908700;680720;0;0;0;0;0
slr0479;slr0479;hypothetical protein;1;28.179;240;0;14235000;19372000;42603000;23178000;1651100;0;0;952710;0;0;0;0;0;0;0;0;0;16880000;27296000;7036000;2550700;1089200;0;0;0;0;0;0;0;0;0;0;0;33030000;65613000;26463000;10328000;2817400;0;0;0;0;0;0;0;0;0;0;0;90934000;109020000;33195000;14687000;0;0;1504300;0;0;0;0;0;0;0
slr0480;slr0480;hypothetical protein YCF46;1;55.974;499;0;3806600;2551500;60624000;82807000;29327000;5457900;6280300;8796500;1403900;2254600;1010700;593150;5318000;1693700;0;0;0;0;73772000;20706000;15904000;0;4024200;1865100;1575300;3013800;0;0;1161300;618960;0;0;0;0;53341000;51594000;39393000;20515000;4809000;6600600;3743300;0;171000;0;0;0;183790;0;0;0;40296000;149880000;57036000;18889000;10097000;0;0;0;0;0;0;0;0
slr0482;slr0482;unknown protein;1;28.342;252;0;138030000;26142000;4570900;0;0;0;0;0;0;0;0;0;0;0;0;0;10005000;25582000;27264000;0;0;0;0;0;0;0;0;0;0;0;0;0;12372000;82441000;35235000;4207500;0;0;0;0;0;0;0;0;0;0;0;0;3716700;89492000;33059000;0;0;0;0;0;0;0;0;0;0;0;0
slr0483;slr0483;hypothetical protein;1;16.885;149;13815000;35082000;1436000000;5184400000;2918200000;517710000;214420000;225830000;199060000;206740000;55515000;97493000;65713000;30875000;4238400;41505000;0;3034800;1290700000;4528300000;2326200000;458450000;212690000;97532000;94158000;71401000;16588000;23817000;9892900;3449500;0;5222600;1738300;0;928690000;15746000000;5598800000;1799600000;1048300000;172400000;125760000;74757000;44770000;12028000;6832000;3752200;1965300;0;2812400;6741500;1645900000;24105000000;8176000000;2225900000;313460000;194050000;23654000;226470000;81703000;19260000;2171600;1149800;766140;815130
slr0484;slr0484;two-component sensor histidine kinase;1;75.884;675;0;0;0;9953100;18877000;25911000;5315900;2911500;1667200;2200600;0;0;2640400;444570;0;15225000;0;0;0;13036000;10809000;15922000;2941500;1270400;2038700;900250;0;0;0;0;0;2315300;0;0;1261400;3549200;9660200;12794000;3652600;4906200;0;0;0;0;0;0;0;1216400;0;0;4796000;19751000;38103000;3898500;4525300;8135700;0;0;960880;259500;1437800;0;0;3175700
slr0487;slr0487;hypothetical protein;1;18.601;163;0;61578000;43999000;37056000;15907000;2297900;0;0;0;589530;0;0;0;0;0;0;0;4588100;20502000;39337000;8029100;0;0;0;0;0;0;0;0;0;0;0;0;7862700;70467000;58898000;7429800;0;0;0;0;0;0;0;0;0;0;0;0;3305700;133690000;71310000;26609000;0;0;0;0;0;0;0;0;0;0;0
slr0489;slr0489;unknown protein;1;17.517;151;1303400;0;990270;2680200;30144000;13030000;0;0;0;0;1937800;2184300;638780;0;0;0;0;0;0;714030;14426000;6729100;0;0;0;0;596710;531770;0;0;0;0;677950;0;0;4902300;41738000;10975000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40048000;28822000;0;0;0;0;0;0;0;0;0;0
slr0491;slr0491;hypothetical protein;1;16.726;144;700030;37218000;0;2467400;0;0;0;0;0;0;0;0;0;0;0;0;0;3006900;3337000;4558700;2713100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
slr0493;slr0493;similar to mannose-1-phosphate guanylyltransferase;1;14.427;128;7197700;335340000;80043000;40419000;11733000;0;233350;0;0;0;0;0;0;0;0;0;0;27611000;50406000;53662000;3289300;5223100;0;0;0;0;0;0;0;0;0;0;0;56460000;177940000;34268000;11152000;0;0;0;0;0;0;0;0;552780;0;0;1478200;33340000;387340000;68268000;3252200;0;0;0;0;0;0;0;0;0;0;0
slr0500;slr0500;imidazoleglycerol-phosphate dehydratase;1;23.063;210;0;0;727900;0;0;0;0;0;1142500;73443000;54251000;33845000;10036000;0;0;0;0;0;0;0;0;0;0;0;0;25669000;29271000;14123000;1279100;0;0;0;0;3152600;0;0;0;0;0;0;0;3970700;103540000;25547000;7120000;0;0;758960;0;1635000;0;0;0;0;0;0;0;0;31805000;233240000;120760000;2308600;671220;0
slr0502;slr0502;cobalamin synthesis protein cobW homolog;1;38.955;352;4622600;268780000;162460000;230740000;194720000;22609000;3208400;0;5662600;5045300;530890;490830;363370;0;0;2952300;0;21111000;147170000;269200000;74214000;19320000;4769300;4592400;1164900;2023600;0;0;0;0;0;303240;760780;30135000;190740000;302160000;156580000;47289000;24872000;1128000;0;1575300;2002800;0;0;0;0;0;1715200;16162000;390970000;415950000;197700000;77289000;9804700;1299100;708850;0;2193800;578730;0;0;0;0
slr0503;slr0503;hypothetical protein YCF66;1;37.633;337;27631000;835390000;205060000;273660000;125400000;9323500;3589100;6262100;7827600;0;1975100;0;926170;241480;0;6734900;1196900;29746000;87805000;222620000;31018000;12018000;2951500;3696300;966310;354980;0;0;0;0;0;997780;10412000;152500000;317910000;511390000;169590000;27923000;28509000;0;1509200;1404100;0;0;0;281930;0;0;9130300;101030000;505540000;511900000;419750000;118190000;14743000;4641500;0;2025700;0;86654;0;468390;297600;925970
slr0505;slr0505;hypothetical protein;1;21.535;190;0;0;0;7802600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
slr0506;slr0506;light-dependent NADPH-protochlorophyllide oxidoreductase;1;36.061;322;43273000;140700000;448640000;2528200000;2419500000;500900000;107490000;157080000;137200000;100060000;47187000;75947000;71083000;66517000;6021400;395550000;772800;6238700;424500000;3517500000;1433900000;509000000;128090000;82901000;47623000;29393000;9324500;12645000;4176600;3385300;1065600;22250000;4466300;40457000;184200000;4115400000;3279300000;1147900000;496000000;141970000;65138000;33268000;32051000;10842000;4481000;3705700;2149400;23408000;11495000;36526000;476280000;6251700000;5104400000;2281000000;383880000;186680000;95559000;87580000;56911000;27395000;29735000;6204100;7070300;38966000
slr0510;slr0510;hypothetical protein;1;57.126;505;0;0;0;0;0;0;0;23411000;9156900;0;0;0;259230;16917000;0;0;0;0;0;0;0;1157100;0;10041000;2594000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4932300;658400;613250;0;0;0;0;0;13094000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
slr0513;slr0513;iron transport system substrate-binding protein, periplasmic protein;1;38.155;346;3411300;2947600000;4147600000;4418400000;2734200000;420890000;61509000;112030000;39825000;30409000;916320;7948000;10813000;2157700;470860;1074100;0;292110000;3207400000;5467300000;1545100000;372840000;61155000;41229000;10103000;30035000;6494500;681270;1007500;0;0;0;0;282640000;4594400000;7455300000;2820000000;737710000;388580000;14022000;15366000;14912000;2925400;0;0;0;0;158560;1880400;134320000;12554000000;9282900000;3973900000;1290800000;99783000;37341000;2886100;31879000;9714100;0;0;0;189750;0
slr0514;slr0514;unknown protein;1;28.832;264;2325000;27510000;5889400;2170200;0;0;2362700;0;0;0;0;0;0;0;0;0;0;3605300;12992000;64865000;2191300;50137000;0;1923700;0;0;0;0;0;0;0;0;0;0;2979400;2136500;0;0;0;15212000;0;0;0;0;0;0;0;0;0;0;19099000;4660100;0;0;0;0;0;0;0;0;0;0;0;0
